Id;Semestre;Latitud;Longitud;Edad;Sexo;Carrera;Alimentador;CodigoPostalCasa
A00120531;202410;-0.1889707;-78.4975960;26;M;DERECHO;NULL;110104
A00120533;202410;-0.1631680;-78.4594776;19;M;MEDICINA;NULL;170117
A00120533;202420;-0.1634744;-78.4753311;19;M;MEDICINA;NULL;170117
A00120533;202510;-0.1636343;-78.4592177;19;M;MEDICINA;Gualo 14E;170117
A00120534;202410;-0.1627823;-78.4590027;20;M;DISEÑO GRAFICO Y COMUNICACION VISUAL;NULL;170179
A00120534;202420;-0.2203958;-78.5132927;20;M;DISEÑO GRAFICO Y COMUNICACION VISUAL;NULL;170179
A00120541;202410;-0.1632776;-78.4586700;31;F;INGENIERIA DE SOFTWARE;NULL;170114
A00120541;202420;-0.1635798;-78.4592706;31;F;INGENIERIA DE SOFTWARE;NULL;170114
A00120541;202510;-0.2462315;-78.4831110;31;F;INGENIERIA DE SOFTWARE;Iñaquito 28B;170114
A00120542;202410;-0.2300285;-78.5024732;39;F;EDUCACION;NULL;170103
A00120548;202410;-0.1878706;-78.4889582;21;F;BIOTECNOLOGÍA;NULL;170112
A00120548;202420;-0.2425239;-78.5092189;21;F;BIOTECNOLOGÍA;NULL;170112
A00120553;202410;-0.1675099;-78.4725215;19;F;ARQUITECTURA;NULL;170177
A00120553;202420;-0.1628217;-78.4584993;19;F;PUBLICIDAD;NULL;170177
A00120553;202510;-0.1629994;-78.4591840;19;F;PUBLICIDAD;Gualo 14E;170177
A00120554;202510;-0.2947963;-78.5441696;32;M;NEGOCIOS INTERNACIONALES;Eugenio Espejo 59E;170126
A00120558;202420;-0.1628340;-78.4594645;19;F;COMUNICACION;NULL;170129
A00120558;202510;-0.1633657;-78.4593544;19;F;COMUNICACION;Gualo 14E;170129
A00120568;202410;-0.1635374;-78.4594447;20;M;FISIOTERAPIA;NULL;170101
A00120568;202420;-0.2117470;-78.5019996;20;M;FISIOTERAPIA;NULL;170101
A00120568;202510;-0.2117731;-78.5020231;20;M;FISIOTERAPIA;Diez Vieja 10C;170101
A00120569;202410;-0.2610269;-78.5325813;20;M;INGENIERIA DE SOFTWARE;NULL;170129
A00120572;202410;-0.1633744;-78.4588327;19;F;PSICOLOGIA;NULL;170129
A00120572;202420;-0.1409261;-78.4729589;19;F;PSICOLOGIA;NULL;170129
A00120572;202510;-0.1926327;-78.4513185;19;F;PSICOLOGIA;Nueva Cumbaya 29B;170129
A00120573;202410;-0.1654776;-78.4675781;19;M;MULTIMEDIA Y PRODUCCION AUDIOVISUAL;NULL;170120
A00120574;202410;-0.2109000;-78.4992558;22;M;MERCADOTECNIA;NULL;170105
A00120574;202420;-0.1633105;-78.4588373;22;M;MERCADOTECNIA;NULL;170105
A00120574;202510;-0.1283327;-78.4718509;22;M;MERCADOTECNIA;Cristianía 18B;170105
A00120594;202410;-0.1633484;-78.4590685;19;M;NEGOCIOS INTERNACIONALES;NULL;170108
A00120594;202420;-0.1632904;-78.4586619;19;M;NEGOCIOS INTERNACIONALES;NULL;170108
A00120594;202510;-0.1634069;-78.4587890;19;M;NEGOCIOS INTERNACIONALES;Gualo 14E;170108
A00120608;202410;-0.1634625;-78.4593927;20;M;NEGOCIOS INTERNACIONALES;NULL;170179
A00120608;202420;-0.3091130;-78.4520986;20;M;NEGOCIOS INTERNACIONALES;NULL;170179
A00120608;202510;-0.1624253;-78.4615755;20;M;NEGOCIOS INTERNACIONALES;Gualo 14E;170179
A00120613;202410;-0.2610269;-78.5325813;21;M;INGENIERIA DE SOFTWARE;NULL;170102
A00120613;202420;-0.1635526;-78.4592977;21;M;INGENIERIA DE SOFTWARE;NULL;170102
A00120613;202510;-0.1635104;-78.4586524;21;M;INGENIERIA DE SOFTWARE;Gualo 14E;170102
A00120614;202410;-0.2097450;-78.4883283;19;M;NEGOCIOS DIGITALES;NULL;170102
A00120614;202420;-0.1897266;-78.4873396;19;M;NEGOCIOS DIGITALES;NULL;170102
A00120614;202510;-0.1632685;-78.4596814;19;M;NEGOCIOS DIGITALES;Gualo 14E;170102
A00120622;202410;-0.1680516;-78.4728695;24;M;DERECHO;NULL;170103
A00120625;202410;-0.1898884;-78.4773866;21;M;PERIODISMO;NULL;170156
A00120625;202420;-0.1631119;-78.4589808;21;M;PERIODISMO;NULL;170156
A00120625;202510;-0.1632398;-78.4593309;21;M;PERIODISMO;Gualo 14E;170156
A00120626;202410;-0.1655312;-78.4729977;19;F;PUBLICIDAD;NULL;170157
A00120626;202420;-0.1888466;-78.4884118;19;F;PUBLICIDAD;NULL;170157
A00120626;202510;-0.1626760;-78.4589060;19;F;PUBLICIDAD;Gualo 14E;170157
A00120628;202410;-0.1678755;-78.4725086;21;M;GASTRONOMIA;NULL;170156
A00120628;202420;-0.1678541;-78.4727184;21;M;GASTRONOMIA;NULL;170156
A00120628;202510;-0.1677829;-78.4726467;21;M;GASTRONOMIA;Río Coca 16B;170156
A00120632;202410;-0.2006201;-78.5056471;25;F;GASTRONOMIA;NULL;080101
A00120632;202420;-0.2013483;-78.5056808;25;F;GASTRONOMIA;NULL;080101
A00120632;202510;-0.1672974;-78.4726592;25;F;GASTRONOMIA;Río Coca 16B;080101
A00120634;202410;-0.1680424;-78.4726910;23;M;ARQUITECTURA;NULL;170102
A00120640;202510;-0.1636615;-78.4588134;22;M;CIENCIAS POLÍTICAS;Gualo 14E;170155
A00120644;202410;-0.1679517;-78.4725259;22;F;ENFERMERIA;NULL;170126
A00120644;202420;-0.2577977;-78.5254027;22;F;ENFERMERIA;NULL;170126
A00120644;202510;-0.1633369;-78.4590703;22;F;ENFERMERIA;Gualo 14E;170126
A00120652;202410;-0.2165463;-78.5050797;19;F;ENFERMERIA;NULL;050101
A00120652;202420;-0.0127348;-78.4489438;19;F;ENFERMERIA;NULL;050101
A00120654;202410;-0.3304141;-78.5351620;30;F;DERECHO;NULL;170126
A00120654;202420;-0.3305229;-78.5352193;30;F;DERECHO;NULL;170126
A00120654;202510;-0.1988753;-78.4840804;30;F;DERECHO;Diez Nueva 32B;170126
A00120656;202410;-0.2165208;-78.5051104;21;M;ENFERMERIA;NULL;NULL
A00120656;202420;-0.3056046;-78.4982200;21;M;ENFERMERIA;NULL;NULL
A00120656;202510;-0.1634213;-78.4587811;21;M;ENFERMERIA;Gualo 14E;NULL
A00120660;202410;-0.1655312;-78.4729977;19;F;PUBLICIDAD;NULL;170159
A00120660;202420;-0.1403304;-78.4989199;19;F;PUBLICIDAD;NULL;170159
A00120660;202510;-0.2209463;-78.5149802;19;F;PUBLICIDAD;San Roque 07B;170159
A00120666;202420;-0.1871047;-78.4940077;20;F;ENFERMERIA;NULL;170111
A00120666;202510;-0.1679322;-78.4728167;20;F;ENFERMERIA;Río Coca 16B;170111
A00120668;202410;-0.1633744;-78.4588327;19;F;PSICOLOGIA;NULL;170102
A00120669;202410;-0.1633818;-78.4591666;19;M;INGENIERÍA INDUSTRIAL;NULL;170106
A00120669;202420;-0.1634864;-78.4590990;19;M;INGENIERÍA INDUSTRIAL;NULL;170106
A00120669;202510;-0.1634176;-78.4597373;19;M;MEDICINA VETERINARIA;Gualo 14E;170106
A00120682;202410;-0.1631371;-78.4595465;23;F;BIOTECNOLOGÍA;NULL;170126
A00120682;202420;-0.1815195;-78.4758068;23;F;BIOTECNOLOGÍA;NULL;170126
A00120686;202410;-0.1680424;-78.4726910;20;M;ARQUITECTURA;NULL;230106
A00120686;202420;-0.2217420;-78.4064761;20;M;ARQUITECTURA;NULL;230106
A00120686;202510;-0.2101613;-78.4811239;20;M;ARQUITECTURA;Gualo 14E;230106
A00120698;202410;-0.1655312;-78.4729977;19;F;PUBLICIDAD;NULL;170184
A00120698;202420;-0.1629229;-78.4595143;19;F;PUBLICIDAD;NULL;170184
A00120698;202510;-0.1630834;-78.4591690;19;F;PUBLICIDAD;Gualo 14E;170184
A00120707;202410;-0.2157468;-78.4370032;19;F;ARQUITECTURA;NULL;170102
A00120707;202510;-0.1682341;-78.4728889;19;F;ARQUITECTURA;Río Coca 16B;170102
A00120709;202410;-0.1064172;-78.4629837;19;M;CIBERSEGURIDAD;NULL;170121
A00120709;202420;-0.1676450;-78.4727917;19;M;CIBERSEGURIDAD;NULL;170121
A00120709;202510;-0.1631635;-78.4587699;19;M;CIBERSEGURIDAD;Gualo 14E;170121
A00120712;202410;-0.2995181;-78.4766781;22;M;INGENIERIA DE SOFTWARE;NULL;170501
A00120712;202420;-0.2118178;-78.4264348;22;M;INGENIERIA DE SOFTWARE;NULL;170501
A00120712;202510;-0.1972997;-78.4829630;22;M;INGENIERIA DE SOFTWARE;Diez Nueva 32B;170501
A00120724;202410;-0.1241231;-78.3606959;23;F;NEGOCIOS INTERNACIONALES;NULL;170106
A00120724;202420;-0.1634413;-78.4587649;23;F;NEGOCIOS INTERNACIONALES;NULL;170106
A00120725;202410;-0.1680516;-78.4728695;19;M;DERECHO;NULL;210150
A00120725;202510;-0.1635059;-78.4586642;19;M;DERECHO;Gualo 14E;210150
A00120731;202410;-0.1676483;-78.4727020;18;M;ARQUITECTURA;NULL;210551
A00120731;202420;-0.1631119;-78.4589808;18;M;PUBLICIDAD;NULL;210551
A00120731;202510;-0.1630834;-78.4591690;18;M;PUBLICIDAD;Gualo 14E;210551
A00120735;202410;-0.3330178;-78.4348716;25;M;TELECOMUNICACIONES;NULL;NULL
A00120735;202420;-0.1634785;-78.4588269;25;M;TELECOMUNICACIONES;NULL;NULL
A00120735;202510;-0.2135161;-78.4090672;25;M;NETWORKING Y TELECOMUNICACIONES;Tumbaco 36A;NULL
A00120747;202410;-0.3299911;-78.4490278;19;F;PSICOLOGIA;NULL;170156
A00120747;202420;-0.2922181;-78.4862889;19;F;PSICOLOGIA;NULL;170156
A00120747;202510;-0.3001909;-78.4693800;19;F;PSICOLOGIA;Conocoto 23H;170156
A00120764;202410;-0.1600432;-78.4785036;20;F;NEGOCIOS INTERNACIONALES;NULL;010104
A00120764;202420;-0.1832385;-78.4422587;20;F;NEGOCIOS INTERNACIONALES;NULL;010104
A00120764;202510;-0.1650101;-78.4820336;20;F;NEGOCIOS INTERNACIONALES;Río Coca 16F;010104
A00120765;202410;-0.1680516;-78.4728695;22;F;DERECHO;NULL;170115
A00120765;202420;-0.1678134;-78.4728775;22;F;DERECHO;NULL;170115
A00120765;202510;-0.1629185;-78.4911260;22;F;DERECHO;El Bosque 15C;170115
A00120766;202410;-0.1634408;-78.4585007;20;M;MERCADOTECNIA;NULL;170177
A00120766;202420;-0.1767355;-78.4833539;20;M;MERCADOTECNIA;NULL;170177
A00120772;202410;-0.3399239;-78.4504270;28;F;DERECHO;NULL;170503
A00120772;202420;-0.2124814;-78.4902570;28;F;DERECHO;NULL;170503
A00120772;202510;-0.1988753;-78.4840804;28;F;DERECHO;Diez Nueva 32B;170503
A00120773;202420;-0.1916968;-78.5007234;37;M;DERECHO;NULL;180250
A00120775;202410;-0.3150258;-78.4973001;22;M;FINANZAS;NULL;170156
A00120775;202420;-0.2703128;-78.5406233;22;M;FINANZAS;NULL;170156
A00120775;202510;-0.2017497;-78.4945171;22;M;FINANZAS;Diez Nueva 32C;170156
A00120777;202410;-0.1680424;-78.4726910;19;M;ARQUITECTURA;NULL;170170
A00120787;202410;-0.1632935;-78.4589570;19;M;MEDICINA;NULL;170104
A00120787;202420;-0.1632808;-78.4592756;19;M;MEDICINA;NULL;170104
A00120787;202510;-0.1696053;-78.4870314;19;M;MEDICINA;Gualo 14E;170104
A00120788;202410;-0.1633268;-78.4585820;22;F;MERCADOTECNIA;NULL;130804
A00120788;202420;-0.1746066;-78.4939712;22;F;MERCADOTECNIA;NULL;130804
A00120788;202510;-0.1760927;-78.4476704;22;F;MERCADOTECNIA;Nueva Cumbaya 29D;130804
A00120798;202420;-0.1916968;-78.5007234;45;F;DERECHO;NULL;170103
A00120800;202410;-0.2092618;-78.4125854;21;F;MEDICINA VETERINARIA;NULL;170129
A00120800;202420;-0.1909242;-78.4862448;21;F;MEDICINA VETERINARIA;NULL;170129
A00120800;202510;-0.1631490;-78.4597667;21;F;MEDICINA VETERINARIA;Gualo 14E;170129
A00120817;202410;-0.2157468;-78.4370032;18;F;ARQUITECTURA;NULL;210150
A00120817;202420;-0.1632561;-78.4592694;18;F;PSICOLOGIA;NULL;170150
A00120820;202410;-0.2004414;-78.5054190;19;M;FINANZAS;NULL;170114
A00120820;202420;-0.1630011;-78.4589346;19;M;CINE;NULL;170114
A00120820;202510;-0.1628866;-78.4591425;19;M;CINE;Gualo 14E;170114
A00120821;202410;-0.1633786;-78.4585469;19;M;NEGOCIOS INTERNACIONALES;NULL;170175
A00120822;202410;-0.1633494;-78.4592365;19;M;BIOTECNOLOGÍA;NULL;170102
A00120824;202410;-0.1634018;-78.4585285;21;M;NEGOCIOS INTERNACIONALES;NULL;170155
A00120824;202420;-0.1832385;-78.4422587;21;M;NEGOCIOS INTERNACIONALES;NULL;170155
A00120829;202410;-0.1600621;-78.4785002;21;M;NEGOCIOS INTERNACIONALES;NULL;NULL
A00120833;202420;-0.1794062;-78.4804867;19;M;MERCADOTECNIA;NULL;170129
A00120833;202510;-0.1632022;-78.4601745;19;M;PUBLICIDAD;Gualo 14E;170129
A00120842;202410;-0.1633559;-78.4590544;20;F;ADMINISTRACION DE EMPRESAS;NULL;170110
A00120842;202420;-0.1650630;-78.4818755;20;F;ADMINISTRACION DE EMPRESAS;NULL;170110
A00120842;202510;-0.1634585;-78.4587819;20;F;ADMINISTRACION DE EMPRESAS;Gualo 14E;170110
A00120844;202410;-0.1490767;-78.5001279;19;M;NEGOCIOS INTERNACIONALES;NULL;170155
A00120847;202410;-0.1655312;-78.4729977;19;F;PUBLICIDAD;NULL;170112
A00120847;202420;-0.1628340;-78.4594645;19;F;PUBLICIDAD;NULL;170112
A00120847;202510;-0.1672011;-78.4885305;19;F;PUBLICIDAD;Gualo 14E;170112
A00120852;202410;-0.1676500;-78.4727234;20;F;RELACIONES INTERNACIONALES;NULL;170185
A00120852;202420;-0.3146167;-78.4437619;20;F;RELACIONES INTERNACIONALES;NULL;170185
A00120852;202510;-0.1655495;-78.4703991;20;F;RELACIONES INTERNACIONALES;Río Coca 16B;170185
A00120857;202410;-0.2104697;-78.4055834;21;M;NEGOCIOS INTERNACIONALES;NULL;170184
A00120857;202420;-0.2123632;-78.4050883;21;M;NEGOCIOS INTERNACIONALES;NULL;170184
A00120857;202510;-0.1637683;-78.4643050;21;M;NEGOCIOS INTERNACIONALES;Río Coca 16B;170184
A00120866;202420;-0.2985933;-78.4030983;19;M;CIBERSEGURIDAD;NULL;170121
A00120866;202510;-0.1630783;-78.4594755;19;M;CIBERSEGURIDAD;Gualo 14E;170121
A00120869;202420;-0.2726254;-78.5457407;23;M;INGENIERIA DE SOFTWARE;NULL;170131
A00120869;202510;-0.1632242;-78.4585909;23;M;INGENIERIA DE SOFTWARE;Gualo 14E;170131
A00120870;202420;-0.1676449;-78.4727468;20;F;GASTRONOMIA;NULL;170156
A00120870;202510;-0.1675097;-78.4726367;20;F;GASTRONOMIA;Río Coca 16B;170156
A00120871;202420;-0.1676012;-78.4727654;19;M;GASTRONOMIA;NULL;170129
A00120871;202510;-0.1678394;-78.4726805;19;M;GASTRONOMIA;Río Coca 16B;170129
A00120887;202410;-0.1632337;-78.4595734;20;F;MERCADOTECNIA;NULL;170123
A00120887;202420;-0.2080648;-78.4911298;20;F;MERCADOTECNIA;NULL;170123
A00120887;202510;-0.2080594;-78.4911307;20;F;MERCADOTECNIA;Diez Vieja 10B;170123
A00120893;202420;-0.1657525;-78.4715000;19;M;MULTIMEDIA Y PRODUCCION AUDIOVISUAL;NULL;170108
A00120893;202510;-0.1632022;-78.4601745;19;M;MULTIMEDIA Y PRODUCCION AUDIOVISUAL;Gualo 14E;170108
A00120897;202410;-0.1889707;-78.4975960;21;M;DERECHO;NULL;180167
A00120898;202410;-0.2117661;-78.3826449;19;F;ARTES MUSICALES;NULL;170156
A00120900;202420;-0.0722250;-78.4693110;19;F;PSICOLOGIA;NULL;170184
A00120903;202420;-0.1680558;-78.4729146;19;M;DERECHO;NULL;170110
A00120903;202510;-0.1681572;-78.4728659;19;M;DERECHO;Olímpico 01D;170110
A00120905;202510;-0.2259408;-78.3897863;18;F;ARQUITECTURA;Tumbaco 36A;080105
A00120920;202420;-0.1793550;-78.3605847;21;M;INGENIERIA DE SOFTWARE;NULL;170125
A00120920;202510;-0.1633480;-78.4587204;21;M;INGENIERIA DE SOFTWARE;Gualo 14E;170125
A00120930;202410;-0.1702259;-78.4764292;19;M;ARQUITECTURA;NULL;170105
A00120938;202410;-0.1654776;-78.4675781;23;M;MULTIMEDIA Y PRODUCCION AUDIOVISUAL;NULL;170123
A00120938;202420;-0.1632971;-78.4593348;23;M;MULTIMEDIA Y PRODUCCION AUDIOVISUAL;NULL;170123
A00120938;202510;-0.1336150;-78.4727300;23;M;MULTIMEDIA Y PRODUCCION AUDIOVISUAL;Cristianía 18B;170123
A00120970;202420;-0.1228123;-78.4876891;18;M;DERECHO;NULL;080103
A00120970;202510;-0.1873707;-78.4718707;18;M;DERECHO;Olímpico 01D;080103
A00120971;202420;-0.1676340;-78.4727999;18;M;GASTRONOMIA;NULL;170163
A00120971;202510;-0.1735976;-78.5004955;18;M;GASTRONOMIA;Granda Centeno 13D;170163
A00120975;202420;-0.1676449;-78.4727468;19;F;GASTRONOMIA;NULL;170128
A00120975;202510;-0.2195851;-78.5051050;19;F;GASTRONOMIA;La Marín 08A;170128
A00120983;202420;-0.1628346;-78.4593943;19;M;MEDICINA;NULL;170550
A00120983;202510;-0.1943911;-78.4913507;19;M;MEDICINA;Gualo 14E;170550
A00120985;202510;-0.1826527;-78.4755983;19;M;RELACIONES INTERNACIONALES;Olímpico 01C;170102
A00121004;202420;-0.1635184;-78.4586744;21;M;SONIDO Y ACÚSTICA;NULL;170102
A00121004;202510;-0.1768312;-78.4799916;21;M;SONIDO Y ACÚSTICA;Iñaquito 28B;170102
A00121005;202420;-0.1635884;-78.4584780;24;F;NEGOCIOS INTERNACIONALES;NULL;170450
A00121005;202510;-0.1679503;-78.4725645;24;F;NEGOCIOS INTERNACIONALES;Río Coca 16B;170450
A00121006;202420;-0.1631680;-78.4587509;19;M;ADMINISTRACION DE EMPRESAS;NULL;170102
A00121006;202510;-0.1635150;-78.4584436;19;M;ADMINISTRACION DE EMPRESAS;Gualo 14E;170102
A00121008;202510;-0.2212653;-78.4514908;19;F;PSICOLOGIA;Tumbaco 36D;240351
A00121013;202420;-0.0722250;-78.4693110;19;M;PSICOLOGIA;NULL;170102
A00121013;202510;-0.1628194;-78.4589389;19;M;PSICOLOGIA;Gualo 14E;170102
A00121021;202420;-0.2995436;-78.4766458;18;M;CIBERSEGURIDAD;NULL;130802
A00121021;202510;-0.1683168;-78.4728250;18;M;CIBERSEGURIDAD;Río Coca 16B;130802
A00121026;202420;-0.1916968;-78.5007234;20;F;DERECHO;NULL;040101
A00121026;202510;-0.1873707;-78.4718707;20;F;DERECHO;Olímpico 01D;040101
A00121027;202420;-0.2627435;-78.5511948;19;F;DERECHO;NULL;170131
A00121027;202510;-0.1873651;-78.4718713;19;F;DERECHO;Olímpico 01D;170131
A00121034;202420;-0.1794954;-78.3607011;20;M;AGROINDUSTRIA;NULL;050550
A00121034;202510;-0.0978633;-78.4381350;20;M;AGROINDUSTRIA;Pomasqui 57F;050550
A00121042;202420;-0.1636080;-78.4587304;18;F;MEDICINA;NULL;170111
A00121042;202510;-0.0788300;-78.4195732;18;F;MEDICINA;Pomasqui 57A;170111
A00121043;202420;-0.1678933;-78.4723768;21;F;MULTIMEDIA Y PRODUCCION AUDIOVISUAL;NULL;170150
A00121043;202510;-0.1632207;-78.4627934;21;F;MULTIMEDIA Y PRODUCCION AUDIOVISUAL;Gualo 14E;170150
A00121050;202420;-0.1631902;-78.4585261;19;M;INGENIERIA DE SOFTWARE;NULL;230101
A00121058;202420;-0.1793550;-78.3605847;18;M;INGENIERIA DE SOFTWARE;NULL;080103
A00121058;202510;-0.1636781;-78.4588196;18;M;INGENIERIA DE SOFTWARE;Gualo 14E;080103
A00121063;202410;-0.1631968;-78.4593488;23;M;ADMINISTRACION DE EMPRESAS;NULL;170156
A00121074;202420;-0.1793550;-78.3605847;19;M;INGENIERIA DE SOFTWARE;NULL;170128
A00121074;202510;-0.2036098;-78.3277944;19;M;INGENIERIA DE SOFTWARE;Gualo 14E;170128
A00121091;202420;-0.2545810;-78.5466124;19;M;ECONOMIA;NULL;170108
A00121091;202510;-0.2545714;-78.5466228;19;M;ECONOMIA;Chilibulo 05D;170108
A00121101;202410;-0.1631057;-78.4593556;27;M;PUBLICIDAD;NULL;050157
A00121101;202420;-0.1608870;-78.4602833;27;M;PUBLICIDAD;NULL;050157
A00121101;202510;-0.1628757;-78.4585471;27;M;PUBLICIDAD;Gualo 14E;050157
A00121121;202420;-0.1635188;-78.4585810;19;M;BIOTECNOLOGÍA;NULL;170124
A00121121;202510;-0.2761171;-78.4617433;19;M;BIOTECNOLOGÍA;Conocoto 23D;170124
A00121136;202410;-0.2021632;-78.4851592;23;F;ODONTOLOGIA;NULL;170177
A00121144;202420;-0.2985933;-78.4030983;19;M;CIBERSEGURIDAD;NULL;170170
A00121144;202510;-0.1598784;-78.4455381;19;M;CIBERSEGURIDAD;Gualo 14E;170170
A00121149;202420;-0.1634670;-78.4585164;19;F;INGENIERÍA INDUSTRIAL;NULL;130401
A00121149;202510;-0.1633138;-78.4592977;19;F;INGENIERÍA INDUSTRIAL;Gualo 14E;130401
A00121175;202420;-0.1634239;-78.4587498;23;F;ENFERMERIA;NULL;170102
A00121175;202510;-0.1632974;-78.4594304;23;F;ENFERMERIA;Gualo 14E;170102
A00121179;202420;-0.1871047;-78.4940077;22;M;ELECTRÓNICA Y AUTOMATIZACIÓN;NULL;170129
A00121179;202510;-0.1687178;-78.4748733;22;M;ELECTRÓNICA Y AUTOMATIZACIÓN;Río Coca 16A;170129
A00121191;202420;-0.1633037;-78.4592533;22;M;TELECOMUNICACIONES;NULL;170150
A00121191;202510;-0.2103237;-78.4835846;22;M;TELECOMUNICACIONES;Diez Nueva 32A;170150
A00121195;202410;-0.2950847;-78.4876457;22;M;MEDICINA;NULL;170121
A00121195;202420;-0.1918745;-78.4796004;22;M;MEDICINA;NULL;170121
A00121195;202510;-0.1632977;-78.4592245;22;M;MEDICINA;Gualo 14E;170121
A00121196;202420;-0.1793550;-78.3605847;20;M;INGENIERIA DE SOFTWARE;NULL;170184
A00121196;202510;-0.1634270;-78.4593848;20;M;INGENIERIA DE SOFTWARE;Gualo 14E;170184
A00121200;202420;-0.1636606;-78.4588788;20;M;INGENIERIA DE SOFTWARE;NULL;170102
A00121200;202510;-0.2035514;-78.5070954;20;M;INGENIERIA DE SOFTWARE;Miraflores 09A;170102
A00121208;202420;-0.1916968;-78.5007234;43;M;DERECHO;NULL;050161
A00121212;202420;-0.1680097;-78.4728974;22;M;DERECHO;NULL;170121
A00121213;202410;-0.1633277;-78.4593434;24;F;FISIOTERAPIA;NULL;170110
A00121213;202420;-0.1632048;-78.4595049;24;F;FISIOTERAPIA;NULL;170110
A00121213;202510;-0.1597225;-78.4494759;24;F;FISIOTERAPIA;Gualo 14E;170110
A00121215;202420;-0.0722250;-78.4693110;20;F;PSICOLOGIA;NULL;050105
A00121215;202510;-0.1759423;-78.4794696;20;F;PSICOLOGIA;Gualo 14E;050105
A00121217;202410;-0.1631676;-78.4591222;24;F;FISIOTERAPIA;NULL;170110
A00121217;202420;-0.1596339;-78.4493261;24;F;FISIOTERAPIA;NULL;170110
A00121217;202510;-0.1635727;-78.4584422;24;F;FISIOTERAPIA;Gualo 14E;170110
A00121218;202420;-0.1634670;-78.4585164;19;F;INGENIERÍA INDUSTRIAL;NULL;170102
A00121218;202510;-0.2617594;-78.5391679;19;F;INGENIERÍA INDUSTRIAL;Barrio Nuevo 03T;170102
A00121220;202420;-0.1682408;-78.4729829;19;M;DERECHO;NULL;170129
A00121220;202510;-0.1873707;-78.4718707;19;M;DERECHO;Olímpico 01D;170129
A00121221;202420;-0.1556329;-78.4684279;19;M;MERCADOTECNIA;NULL;170350
A00121221;202510;-0.3837383;-78.5217858;19;M;MERCADOTECNIA;Gualo 14E;170350
A00121223;202420;-0.1634404;-78.4587068;22;M;ELECTRÓNICA Y AUTOMATIZACIÓN;NULL;170126
A00121228;202420;-0.1632905;-78.4586347;20;M;NEGOCIOS DEPORTIVOS;NULL;170155
A00121228;202510;-0.1634635;-78.4587445;20;M;NEGOCIOS DEPORTIVOS;Gualo 14E;170155
A00121233;202420;-0.1675789;-78.4725647;19;M;MERCADOTECNIA;NULL;050102
A00121233;202510;-0.1376053;-78.4623248;19;M;MERCADOTECNIA;Gualo 14A;050102
A00121234;202420;-0.1630121;-78.4590007;19;F;DISEÑO GRAFICO Y COMUNICACION VISUAL;NULL;170115
A00121234;202510;-0.1634216;-78.4588232;19;F;DISEÑO GRAFICO Y COMUNICACION VISUAL;Gualo 14E;170115
A00121235;202420;-0.1636156;-78.4587369;19;F;MEDICINA;NULL;NULL
A00121235;202510;-0.1631252;-78.4596877;19;F;MEDICINA;Gualo 14E;NULL
A00121240;202420;-0.1632165;-78.4590912;19;M;NEGOCIOS INTERNACIONALES;NULL;180107
A00121241;202420;-0.1793550;-78.3605847;19;M;INGENIERIA DE SOFTWARE;NULL;170121
A00121241;202510;-0.1633480;-78.4587204;19;M;INGENIERIA DE SOFTWARE;Gualo 14E;170121
A00121248;202420;-0.2216079;-78.4494452;19;M;ARQUITECTURA;NULL;060101
A00121248;202510;-0.2030063;-78.5086207;19;M;ARQUITECTURA;Miraflores 09A;060101
A00121251;202420;-0.1633226;-78.4584134;20;M;PSICOLOGIA;NULL;170122
A00121251;202510;-0.1452904;-78.4638103;20;M;PSICOLOGIA;Gualo 14B;170122
A00121257;202420;-0.1632180;-78.4589589;19;M;INGENIERIA DE SOFTWARE;NULL;170122
A00121257;202510;-0.1633714;-78.4584942;19;M;INGENIERIA DE SOFTWARE;Gualo 14E;170122
A00121265;202420;-0.1628808;-78.4592667;19;M;CINE;NULL;170503
A00121265;202510;-0.1630834;-78.4591690;19;M;CINE;Gualo 14E;170503
A00121275;202420;-0.2024795;-78.4850486;19;F;ODONTOLOGIA;NULL;100103
A00121275;202510;-0.1447105;-78.4946861;19;F;ODONTOLOGIA;Andalucía 17B;100103
A00121276;202510;-0.1757510;-78.4792389;20;M;ARQUITECTURA;Iñaquito 28B;180101
A00121277;202410;-0.1686052;-78.4754245;33;M;ADMINISTRACION DE EMPRESAS;NULL;1701
A00121277;202420;-0.1631040;-78.4595736;33;M;ADMINISTRACION DE EMPRESAS;NULL;1701
A00121282;202420;-0.1633031;-78.4587815;18;M;BIOTECNOLOGÍA;NULL;170165
A00121282;202510;-0.1631610;-78.4597235;18;M;BIOTECNOLOGÍA;Gualo 14E;170165
A00121285;202420;-0.1849499;-78.5040712;21;M;NEGOCIOS DIGITALES;NULL;170157
A00121285;202510;-0.2083627;-78.4343917;21;M;NEGOCIOS DIGITALES;Nueva Cumbaya 29C;170157
A00121287;202420;-0.1678685;-78.4727221;20;F;TURISMO Y HOTELERÍA;NULL;170108
A00121287;202510;-0.1681215;-78.4728064;20;F;TURISMO Y HOTELERÍA;Río Coca 16B;170108
A00121288;202420;-0.1794954;-78.3607011;19;F;AGROINDUSTRIA;NULL;170184
A00121288;202510;-0.1634648;-78.4587161;19;F;AGROINDUSTRIA;Gualo 14E;170184
A00121289;202510;-0.1597833;-78.4494758;21;M;NEGOCIOS INTERNACIONALES;Gualo 14E;170184
A00121290;202420;-0.1634161;-78.4591813;19;M;NEGOCIOS INTERNACIONALES;NULL;170123
